V:(1/2,1/2,w)|V₁(1)⊕V₃(1)|V₂(1)⊕V₄(1)|V₂(1)⊕V₄(1)|V₁(1)⊕V₃(1)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₁(1)⊕V₃(1)|V₂(1)⊕V₄(1)|V₂(1)⊕V₄(1)|V₁(1)⊕V₃(1)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|2V₅(2)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|2V₅(2)|2V₅(2)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|V₁(1)⊕V₂(1)⊕V₃(1)⊕V₄(1)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|2Δ₁(1)⊕2Δ₄(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₂(1)⊕2Δ₃(1)|2Δ₁(1)⊕2Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₂(1)⊕Δ₃(1)⊕Δ₄(1)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)
S:(u,u,1/2)|S₁(1)⊕S₃(1)|S₂(1)⊕S₄(1)|S₂(1)⊕S₄(1)|S₁(1)⊕S₃(1)|S₂(1)⊕S₃(1)|S₂(1)⊕S₃(1)|S₁(1)⊕S₄(1)|S₁(1)⊕S₄(1)|S₁(1)⊕S₃(1)|S₂(1)⊕S₄(1)|S₂(1)⊕S₄(1)|S₁(1)⊕S₃(1)|S₁(1)⊕S₄(1)|S₁(1)⊕S₄(1)|S₂(1)⊕S₃(1)|S₂(1)⊕S₃(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)⊕S₃(1)⊕S₄(1)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)
Σ:(u,u,0)|2Σ₁(1)|2Σ₄(1)|2Σ₂(1)|2Σ₃(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)|2Σ₄(1)|2Σ₂(1)|2Σ₃(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)
T:(u,1/2,1/2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|2T₁(2)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)|Tˢ₂(1)⊕Tˢ₃(1)⊕Tˢ₄(1)⊕Tˢ₅(1)
U:(0,v,1/2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|2U₁(2)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)|Uˢ₂(1)⊕Uˢ₃(1)⊕Uˢ₄(1)⊕Uˢ₅(1)
W:(0,1/2,w)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|2W₁(2)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|2Wˢ₃(1)⊕2Wˢ₅(1)|2Wˢ₃(1)⊕2Wˢ₅(1)|2Wˢ₂(1)⊕2Wˢ₄(1)|2Wˢ₂(1)⊕2Wˢ₄(1)|2Wˢ₃(1)⊕2Wˢ₅(1)|2Wˢ₃(1)⊕2Wˢ₅(1)|2Wˢ₂(1)⊕2Wˢ₄(1)|2Wˢ₂(1)⊕2Wˢ₄(1)
Y:(u,1/2,0)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|2Y₁(1)⊕2Y₄(1)|2Y₂(1)⊕2Y₃(1)|2Y₂(1)⊕2Y₃(1)|2Y₁(1)⊕2Y₄(1)|Y₁(1)⊕Y₂(1)⊕Y₃(1)⊕Y₄(1)|Y₁(1)⊕Y₂(1)⊕Y₃(1)⊕Y₄(1)|Y₁(1)⊕Y₂(1)⊕Y₃(1)⊕Y₄(1)|Y₁(1)⊕Y₂(1)⊕Y₃(1)⊕Y₄(1)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)
B:(0,v,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)
C:(u,u,w)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)
D:(u,v,0)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|4D₁(1)|4D₂(1)|4D₂(1)|4D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)
E:(u,v,1/2)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|E₁(1)⊕E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2E₁(1)⊕2E₂(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)
