M:(1/2,0,0)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|M₁(1)|M₂(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₃(1)|Mˢ₄(1)|Mˢ₄(1)|Mˢ₄(1)
Δ:(0,0,w)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δ₁(1)|Δ₁(1)|Δ₂(1)|Δ₂(1)|Δ₃(1)|Δ₃(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)|Δˢ₄(1)|Δˢ₅(1)|Δˢ₆(1)|Δˢ₄(1)|Δˢ₆(1)|Δˢ₅(1)
P:(1/3,1/3,w)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₄(1)|Pˢ₅(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₄(1)
PA:(-1/3,-1/3,-w)|PA₁(1)|PA₁(1)|PA₃(1)|PA₃(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₁(1)|PA₃(1)|PA₃(1)|PA₂(1)|PA₂(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₁(1)|PA₃(1)|PA₃(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₁(1)|PA₃(1)|PA₃(1)|PA₃(1)|PA₃(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₁(1)|PA₃(1)|PA₃(1)|PA₂(1)|PA₂(1)|PA₁(1)|PA₁(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₄(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₄(1)|PAˢ₅(1)|PAˢ₆(1)|PAˢ₅(1)|PAˢ₄(1)|PAˢ₆(1)|PAˢ₄(1)|PAˢ₅(1)
B:(u,v,0)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|B₁(1)|B₂(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₃(1)|Bˢ₄(1)|Bˢ₄(1)|Bˢ₄(1)
E:(u,v,1/2)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|E₂(1)|E₁(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₄(1)|Eˢ₃(1)|Eˢ₃(1)|Eˢ₃(1)
Λ:(u,u,0)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λ₁(1)|Λ₂(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₃(1)|Λˢ₄(1)|Λˢ₄(1)|Λˢ₄(1)
Q:(u,u,1/2)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Q₂(1)|Q₁(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₄(1)|Qˢ₃(1)|Qˢ₃(1)|Qˢ₃(1)
R:(u,0,1/2)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|R₂(1)|R₁(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₄(1)|Rˢ₃(1)|Rˢ₃(1)|Rˢ₃(1)
Σ:(u,0,0)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σ₁(1)|Σ₂(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₃(1)|Σˢ₄(1)|Σˢ₄(1)|Σˢ₄(1)
