V:(1/2,1/2,w)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₂(1)⊕V₃(1)|V₂(1)⊕V₃(1)|V₁(1)⊕V₄(1)|V₁(1)⊕V₄(1)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₂(1)⊕V₃(1)|V₂(1)⊕V₃(1)|V₁(1)⊕V₄(1)|V₁(1)⊕V₄(1)|V₁(1)⊕V₃(1)|V₂(1)⊕V₄(1)|V₂(1)⊕V₄(1)|V₁(1)⊕V₃(1)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|V₁(1)⊕V₃(1)|V₂(1)⊕V₄(1)|V₂(1)⊕V₄(1)|V₁(1)⊕V₃(1)|V₅(2)|V₅(2)|V₅(2)|V₅(2)|Vˢ₆(2)|Vˢ₆(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₆(2)|Vˢ₆(2)|Vˢ₆(2)|Vˢ₆(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₇(2)|Vˢ₆(2)|Vˢ₆(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)|Vˢ₆(2)⊕Vˢ₇(2)
Δ:(0,v,0)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δ₂(1)⊕Δ₃(1)|Δ₁(1)⊕Δ₄(1)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)|2Δˢ₅(2)
S:(u,u,1/2)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|2S₃(1)|2S₂(1)|2S₄(1)|2S₁(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|2S₁(1)|2S₄(1)|2S₂(1)|2S₃(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|S₃(1)⊕S₄(1)|S₁(1)⊕S₂(1)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)|2Sˢ₅(2)
Σ:(u,u,0)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)|2Σ₄(1)|2Σ₂(1)|2Σ₃(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|2Σ₁(1)|2Σ₄(1)|2Σ₂(1)|2Σ₃(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)
T:(u,1/2,1/2)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|T₂(1)⊕T₃(1)|T₁(1)⊕T₄(1)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|Tˢ₅(2)|2Tˢ₅(2)|2Tˢ₅(2)|2Tˢ₅(2)|2Tˢ₅(2)
U:(0,v,1/2)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)
W:(0,1/2,w)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|W₁(2)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₃(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₄(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)|Wˢ₂(1)⊕Wˢ₃(1)⊕Wˢ₄(1)⊕Wˢ₅(1)
Y:(u,1/2,0)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Y₂(1)⊕Y₃(1)|Y₁(1)⊕Y₄(1)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)|2Yˢ₅(2)
B:(0,v,w)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|Bˢ₃(1)⊕Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)|2Bˢ₃(1)⊕2Bˢ₄(1)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|Cˢ₃(1)⊕Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)|2Cˢ₃(1)⊕2Cˢ₄(1)
D:(u,v,0)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₁(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₂(1)|2D₁(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|Dˢ₃(1)⊕Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)|2Dˢ₃(1)⊕2Dˢ₄(1)
E:(u,v,1/2)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₂(1)|2E₁(1)|2E₂(1)|2E₁(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|Eˢ₃(1)⊕Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)|2Eˢ₃(1)⊕2Eˢ₄(1)
F:(u,1/2,w)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|F₁(1)⊕F₂(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|Fˢ₃(1)⊕Fˢ₄(1)|2Fˢ₃(1)⊕2Fˢ₄(1)|2Fˢ₃(1)⊕2Fˢ₄(1)|2Fˢ₃(1)⊕2Fˢ₄(1)|2Fˢ₃(1)⊕2Fˢ₄(1)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|2Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)|4Ωˢ₂(1)
