P:(1/3,1/3,w)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₃(2)|2P₃(2)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)|2P₃(2)|2P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₁(1)⊕P₂(1)⊕P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|P₁(1)⊕P₂(1)⊕2P₃(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|2Pˢ₆(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|Pˢ₄Pˢ₅(2)⊕Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)
Λ:(u,u,0)|Λ₁(1)⊕Λ₂(1)|Λ₁(1)⊕Λ₂(1)|Λ₃(1)⊕Λ₄(1)|Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|Λ₁(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₃(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|2Λ₁(1)⊕2Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕2Λ₃(1)⊕2Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕2Λ₃(1)⊕2Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|6Λˢ₅(2)|6Λˢ₅(2)
Q:(u,u,1/2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|2Q₁(2)|2Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|2Q₁(2)|2Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|2Q₁(2)|2Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|Q₁(2)|2Q₁(2)|2Q₁(2)|3Q₁(2)|3Q₁(2)|3Q₁(2)|3Q₁(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|Qˢ₂Qˢ₅(2)⊕Qˢ₃Qˢ₄(2)|3Qˢ₂Qˢ₅(2)⊕3Qˢ₃Qˢ₄(2)|3Qˢ₂Qˢ₅(2)⊕3Qˢ₃Qˢ₄(2)
R:(u,0,1/2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)|R₂R₄(2)|R₂R₄(2)|R₁R₃(2)|R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)⊕R₂R₄(2)|2R₁R₃(2)⊕R₂R₄(2)|R₁R₃(2)⊕2R₂R₄(2)|R₁R₃(2)⊕2R₂R₄(2)|2R₁R₃(2)⊕R₂R₄(2)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|Rˢ₅Rˢ₅(4)|3Rˢ₅Rˢ₅(4)|3Rˢ₅Rˢ₅(4)
Σ:(u,0,0)|Σ₁(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)|2Σ₂(1)|2Σ₄(1)|2Σ₃(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)|2Σ₂(1)|2Σ₄(1)|2Σ₃(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)|2Σ₂(1)|2Σ₄(1)|2Σ₃(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕Σ₂(1)⊕2Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕2Σ₂(1)⊕Σ₃(1)⊕2Σ₄(1)|Σ₁(1)⊕2Σ₂(1)⊕Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕Σ₂(1)⊕2Σ₃(1)⊕Σ₄(1)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|6Σˢ₅(2)|6Σˢ₅(2)
U:(1/2,0,w)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₄(1)|U₂(1)⊕U₃(1)|U₂(1)⊕U₃(1)|U₁(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕U₂(1)⊕U₃(1)⊕2U₄(1)|U₁(1)⊕2U₂(1)⊕2U₃(1)⊕U₄(1)|U₁(1)⊕2U₂(1)⊕2U₃(1)⊕U₄(1)|2U₁(1)⊕U₂(1)⊕U₃(1)⊕2U₄(1)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|6Uˢ₅(2)|6Uˢ₅(2)
B:(u,v,0)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)|2B₁(1)|2B₂(1)|2B₂(1)|4B₁(1)|4B₂(1)|2B₁(1)|2B₁(1)|2B₂(1)|2B₂(1)|4B₁(1)|4B₂(1)|2B₁(1)|2B₁(1)|2B₂(1)|2B₂(1)|4B₁(1)|4B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|6Bˢ₃Bˢ₄(2)|6Bˢ₃Bˢ₄(2)
C:(u,u,w)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|C₁(1)⊕C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|3C₁(1)⊕3C₂(1)|3C₁(1)⊕3C₂(1)|3C₁(1)⊕3C₂(1)|3C₁(1)⊕3C₂(1)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)
D:(u,0,w)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)|2D₂(1)|2D₂(1)|2D₁(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕2D₂(1)|2D₁(1)⊕4D₂(1)|2D₁(1)⊕4D₂(1)|4D₁(1)⊕2D₂(1)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|6Dˢ₃Dˢ₄(2)|6Dˢ₃Dˢ₄(2)
E:(u,v,1/2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|3Eˢ₃Eˢ₃(2)⊕3Eˢ₄Eˢ₄(2)|3Eˢ₃Eˢ₃(2)⊕3Eˢ₄Eˢ₄(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|6Ω₁(1)|6Ω₁(1)|6Ω₁(1)|6Ω₁(1)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|6Ωˢ₂Ωˢ₂(2)|6Ωˢ₂Ωˢ₂(2)
