P:(1/3,1/3,w)|2P₁(1)|2P₂(1)|2P₂(1)|2P₁(1)|2P₃(2)|2P₃(2)|2P₁(1)|2P₂(1)|2P₂(1)|2P₁(1)|2P₃(2)|2P₃(2)|2P₃(2)|2P₃(2)|2P₁(1)⊕2P₂(1)⊕2P₃(2)|2P₁(1)⊕2P₂(1)⊕2P₃(2)|2P₃(2)|2P₃(2)|2P₁(1)⊕2P₂(1)⊕2P₃(2)|2P₁(1)⊕2P₃(2)|2P₂(1)⊕2P₃(2)|2P₂(1)⊕2P₃(2)|2P₁(1)⊕2P₃(2)|2Pˢ₆(2)|2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₄Pˢ₅(2)|2Pˢ₆(2)|2Pˢ₆(2)|4Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕2Pˢ₆(2)|4Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕2Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)|2Pˢ₄Pˢ₅(2)⊕4Pˢ₆(2)
Λ:(u,u,0)|2Λ₁(1)|2Λ₂(1)|2Λ₄(1)|2Λ₃(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|Λ₁(1)⊕Λ₃(1)|Λ₂(1)⊕Λ₄(1)|Λ₂(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₃(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₄(1)|2Λ₂(1)⊕2Λ₃(1)|4Λ₂(1)⊕4Λ₃(1)|4Λ₁(1)⊕4Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕Λ₂(1)⊕Λ₃(1)⊕Λ₄(1)|2Λ₁(1)⊕2Λ₂(1)⊕2Λ₃(1)⊕2Λ₄(1)|2Λ₁(1)⊕Λ₂(1)⊕2Λ₃(1)⊕Λ₄(1)|Λ₁(1)⊕2Λ₂(1)⊕Λ₃(1)⊕2Λ₄(1)|Λ₁(1)⊕2Λ₂(1)⊕Λ₃(1)⊕2Λ₄(1)|2Λ₁(1)⊕Λ₂(1)⊕2Λ₃(1)⊕Λ₄(1)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|2Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|4Λˢ₅(2)|6Λˢ₅(2)|6Λˢ₅(2)
Q:(u,u,1/2)|Q₁Q₃(2)|Q₂Q₄(2)|Q₂Q₄(2)|Q₁Q₃(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)|Q₂Q₄(2)|Q₂Q₄(2)|Q₁Q₃(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|2Q₁Q₃(2)⊕2Q₂Q₄(2)|2Q₁Q₃(2)⊕2Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕Q₂Q₄(2)|2Q₁Q₃(2)⊕2Q₂Q₄(2)|2Q₁Q₃(2)⊕Q₂Q₄(2)|Q₁Q₃(2)⊕2Q₂Q₄(2)|Q₁Q₃(2)⊕2Q₂Q₄(2)|2Q₁Q₃(2)⊕Q₂Q₄(2)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|Qˢ₅Qˢ₅(4)|2Qˢ₅Qˢ₅(4)|2Qˢ₅Qˢ₅(4)|2Qˢ₅Qˢ₅(4)|2Qˢ₅Qˢ₅(4)|2Qˢ₅Qˢ₅(4)|3Qˢ₅Qˢ₅(4)|3Qˢ₅Qˢ₅(4)
R:(u,0,1/2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|2R₁(2)|2R₁(2)|R₁(2)|R₁(2)|R₁(2)|R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|2R₁(2)|4R₁(2)|4R₁(2)|2R₁(2)|2R₁(2)|4R₁(2)|3R₁(2)|3R₁(2)|3R₁(2)|3R₁(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|Rˢ₂Rˢ₅(2)⊕Rˢ₃Rˢ₄(2)|2Rˢ₂Rˢ₅(2)⊕2Rˢ₃Rˢ₄(2)|2Rˢ₂Rˢ₅(2)⊕2Rˢ₃Rˢ₄(2)|2Rˢ₂Rˢ₅(2)⊕2Rˢ₃Rˢ₄(2)|2Rˢ₂Rˢ₅(2)⊕2Rˢ₃Rˢ₄(2)|2Rˢ₂Rˢ₅(2)⊕2Rˢ₃Rˢ₄(2)|3Rˢ₂Rˢ₅(2)⊕3Rˢ₃Rˢ₄(2)|3Rˢ₂Rˢ₅(2)⊕3Rˢ₃Rˢ₄(2)
Σ:(u,0,0)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)|Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|Σ₁(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₄(1)|Σ₂(1)⊕Σ₃(1)|Σ₂(1)⊕Σ₃(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕Σ₄(1)|2Σ₁(1)⊕2Σ₂(1)|2Σ₃(1)⊕2Σ₄(1)|4Σ₃(1)⊕4Σ₄(1)|4Σ₁(1)⊕4Σ₂(1)|2Σ₁(1)⊕2Σ₄(1)|2Σ₂(1)⊕2Σ₃(1)|2Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕2Σ₄(1)|2Σ₁(1)⊕Σ₂(1)⊕Σ₃(1)⊕2Σ₄(1)|Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕Σ₄(1)|Σ₁(1)⊕2Σ₂(1)⊕2Σ₃(1)⊕Σ₄(1)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|2Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|4Σˢ₅(2)|6Σˢ₅(2)|6Σˢ₅(2)
U:(1/2,0,w)|U₁(1)⊕U₃(1)|U₂(1)⊕U₄(1)|U₂(1)⊕U₄(1)|U₁(1)⊕U₃(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₃(1)|U₂(1)⊕U₄(1)|U₂(1)⊕U₄(1)|U₁(1)⊕U₃(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|U₁(1)⊕U₂(1)⊕U₃(1)⊕U₄(1)|2U₁(1)⊕2U₂(1)⊕2U₃(1)⊕2U₄(1)|2U₁(1)⊕U₂(1)⊕2U₃(1)⊕U₄(1)|U₁(1)⊕2U₂(1)⊕U₃(1)⊕2U₄(1)|U₁(1)⊕2U₂(1)⊕U₃(1)⊕2U₄(1)|2U₁(1)⊕U₂(1)⊕2U₃(1)⊕U₄(1)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|2Uˢ₅(2)|4Uˢ₅(2)|4Uˢ₅(2)|4Uˢ₅(2)|4Uˢ₅(2)|4Uˢ₅(2)|6Uˢ₅(2)|6Uˢ₅(2)
B:(u,v,0)|2B₁(1)|2B₂(1)|2B₁(1)|2B₂(1)|4B₁(1)|4B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|B₁(1)⊕B₂(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|4B₁(1)|4B₂(1)|8B₂(1)|8B₁(1)|2B₁(1)⊕2B₂(1)|2B₁(1)⊕2B₂(1)|4B₁(1)⊕4B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|3B₁(1)⊕3B₂(1)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|2Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|4Bˢ₃Bˢ₄(2)|6Bˢ₃Bˢ₄(2)|6Bˢ₃Bˢ₄(2)
C:(u,u,w)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)|2C₂(1)|2C₂(1)|2C₁(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4C₁(1)⊕4C₂(1)|4C₁(1)⊕4C₂(1)|2C₁(1)⊕2C₂(1)|2C₁(1)⊕2C₂(1)|4C₁(1)⊕4C₂(1)|4C₁(1)⊕2C₂(1)|2C₁(1)⊕4C₂(1)|2C₁(1)⊕4C₂(1)|4C₁(1)⊕2C₂(1)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|2Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|4Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)|6Cˢ₃Cˢ₄(2)
D:(u,0,w)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|D₁(1)⊕D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|4D₁(1)⊕4D₂(1)|2D₁(1)⊕2D₂(1)|2D₁(1)⊕2D₂(1)|4D₁(1)⊕4D₂(1)|3D₁(1)⊕3D₂(1)|3D₁(1)⊕3D₂(1)|3D₁(1)⊕3D₂(1)|3D₁(1)⊕3D₂(1)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|2Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|4Dˢ₃Dˢ₄(2)|6Dˢ₃Dˢ₄(2)|6Dˢ₃Dˢ₄(2)
E:(u,v,1/2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|4E₁E₂(2)|4E₁E₂(2)|2E₁E₂(2)|2E₁E₂(2)|4E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|3E₁E₂(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|Eˢ₃Eˢ₃(2)⊕Eˢ₄Eˢ₄(2)|2Eˢ₃Eˢ₃(2)⊕2Eˢ₄Eˢ₄(2)|2Eˢ₃Eˢ₃(2)⊕2Eˢ₄Eˢ₄(2)|2Eˢ₃Eˢ₃(2)⊕2Eˢ₄Eˢ₄(2)|2Eˢ₃Eˢ₃(2)⊕2Eˢ₄Eˢ₄(2)|2Eˢ₃Eˢ₃(2)⊕2Eˢ₄Eˢ₄(2)|3Eˢ₃Eˢ₃(2)⊕3Eˢ₄Eˢ₄(2)|3Eˢ₃Eˢ₃(2)⊕3Eˢ₄Eˢ₄(2)
Ω:(u,v,w)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|2Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|8Ω₁(1)|4Ω₁(1)|4Ω₁(1)|8Ω₁(1)|6Ω₁(1)|6Ω₁(1)|6Ω₁(1)|6Ω₁(1)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|2Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|4Ωˢ₂Ωˢ₂(2)|6Ωˢ₂Ωˢ₂(2)|6Ωˢ₂Ωˢ₂(2)
