P:(1/3,1/3,w)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₁(1)|P₁(1)|P₂(1)|P₂(1)|P₃(1)|P₃(1)|P₂(1)⊕P₃(1)|P₁(1)⊕P₃(1)|P₁(1)⊕P₂(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|P₁(1)⊕P₂(1)⊕P₃(1)|Pˢ₆(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₄(1)|Pˢ₆(1)|Pˢ₆(1)|Pˢ₅(1)|Pˢ₅(1)|Pˢ₄(1)|Pˢ₄(1)|Pˢ₄(1)⊕Pˢ₅(1)|Pˢ₄(1)⊕Pˢ₆(1)|Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₅(1)⊕Pˢ₆(1)|Pˢ₄(1)⊕Pˢ₅(1)⊕Pˢ₆(1)
B:(u,v,0)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|B₁(1)|2B₁(1)|2B₁(1)|2B₁(1)|3B₁(1)|3B₁(1)|3B₁(1)|3B₁(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|Bˢ₂(1)|2Bˢ₂(1)|2Bˢ₂(1)|2Bˢ₂(1)|3Bˢ₂(1)|3Bˢ₂(1)|3Bˢ₂(1)|3Bˢ₂(1)
C:(u,u,w)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|C₁(1)|2C₁(1)|2C₁(1)|2C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|3C₁(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|2Cˢ₂(1)|3Cˢ₂(1)|3Cˢ₂(1)|3Cˢ₂(1)|3Cˢ₂(1)
D:(u,0,w)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|D₁(1)|2D₁(1)|2D₁(1)|2D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|3D₁(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|Dˢ₂(1)|2Dˢ₂(1)|2Dˢ₂(1)|2Dˢ₂(1)|3Dˢ₂(1)|3Dˢ₂(1)|3Dˢ₂(1)|3Dˢ₂(1)
E:(u,v,1/2)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|E₁(1)|2E₁(1)|2E₁(1)|2E₁(1)|3E₁(1)|3E₁(1)|3E₁(1)|3E₁(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|Eˢ₂(1)|2Eˢ₂(1)|2Eˢ₂(1)|2Eˢ₂(1)|3Eˢ₂(1)|3Eˢ₂(1)|3Eˢ₂(1)|3Eˢ₂(1)
GP:(u,v,w)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|GP₁(1)|2GP₁(1)|2GP₁(1)|2GP₁(1)|3GP₁(1)|3GP₁(1)|3GP₁(1)|3GP₁(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|2GPˢ₂(1)|3GPˢ₂(1)|3GPˢ₂(1)|3GPˢ₂(1)|3GPˢ₂(1)
Λ:(u,u,0)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|Λ₁(1)|2Λ₁(1)|2Λ₁(1)|2Λ₁(1)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|3Λ₁(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|Λˢ₂(1)|2Λˢ₂(1)|2Λˢ₂(1)|2Λˢ₂(1)|3Λˢ₂(1)|3Λˢ₂(1)|3Λˢ₂(1)|3Λˢ₂(1)
Q:(u,u,1/2)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|Q₁(1)|2Q₁(1)|2Q₁(1)|2Q₁(1)|3Q₁(1)|3Q₁(1)|3Q₁(1)|3Q₁(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|Qˢ₂(1)|2Qˢ₂(1)|2Qˢ₂(1)|2Qˢ₂(1)|3Qˢ₂(1)|3Qˢ₂(1)|3Qˢ₂(1)|3Qˢ₂(1)
R:(u,0,1/2)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|R₁(1)|2R₁(1)|2R₁(1)|2R₁(1)|3R₁(1)|3R₁(1)|3R₁(1)|3R₁(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|Rˢ₂(1)|2Rˢ₂(1)|2Rˢ₂(1)|2Rˢ₂(1)|3Rˢ₂(1)|3Rˢ₂(1)|3Rˢ₂(1)|3Rˢ₂(1)
Σ:(u,0,0)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|Σ₁(1)|2Σ₁(1)|2Σ₁(1)|2Σ₁(1)|3Σ₁(1)|3Σ₁(1)|3Σ₁(1)|3Σ₁(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|Σˢ₂(1)|2Σˢ₂(1)|2Σˢ₂(1)|2Σˢ₂(1)|3Σˢ₂(1)|3Σˢ₂(1)|3Σˢ₂(1)|3Σˢ₂(1)
U:(1/2,0,w)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|U₁(1)|2U₁(1)|2U₁(1)|2U₁(1)|3U₁(1)|3U₁(1)|3U₁(1)|3U₁(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|Uˢ₂(1)|2Uˢ₂(1)|2Uˢ₂(1)|2Uˢ₂(1)|3Uˢ₂(1)|3Uˢ₂(1)|3Uˢ₂(1)|3Uˢ₂(1)
